,Factor1,Factor2,Factor3,Factor4,filename,microregister,macroregister,mode
lessonS1B-005_MAT.txt,1.3965291665085,-0.313705291599044,-0.493796448656603,-0.83341279198481,lessonS1B-005_MAT.txt,lesson,lesson,spoken
lessonS1B-006_MAT.txt,0.963537287608744,-1.37839526282065,0.449367523120137,-0.681589169197265,lessonS1B-006_MAT.txt,lesson,lesson,spoken
lessonS1B-007_MAT.txt,1.3567892150993,-0.60488597583736,-0.042548494335945,0.923973736217513,lessonS1B-007_MAT.txt,lesson,lesson,spoken
lessonS1B-008_MAT.txt,1.52718865859711,-0.072445876782123,-0.563415549056299,-0.62041786063415,lessonS1B-008_MAT.txt,lesson,lesson,spoken
lessonS1B-009_MAT.txt,1.01732461122609,0.990264825361368,-0.261647792070321,-0.178752326326112,lessonS1B-009_MAT.txt,lesson,lesson,spoken
lessonS1B-010_MAT.txt,1.3870103216971,0.815639265383677,-1.27808833499565,-0.814386892576308,lessonS1B-010_MAT.txt,lesson,lesson,spoken
lessonS1B-011_MAT.txt,0.866039551191784,0.47344172346308,-0.619672214921154,-0.970704982016694,lessonS1B-011_MAT.txt,lesson,lesson,spoken
lessonS1B-012_MAT.txt,1.26960167049246,0.148013454368822,0.07779709153594,-0.455489187785863,lessonS1B-012_MAT.txt,lesson,lesson,spoken
lessonS1B-013_MAT.txt,1.48451349524209,0.086967316076703,-0.445225283003427,-0.582097919183571,lessonS1B-013_MAT.txt,lesson,lesson,spoken
lessonS1B-014_MAT.txt,1.54313978110382,0.322511176491697,-1.0325449358032,-0.926896800825219,lessonS1B-014_MAT.txt,lesson,lesson,spoken
lessonS1B-015_MAT.txt,1.61098725252312,0.455673455897029,-0.652485608656893,-0.443438753744294,lessonS1B-015_MAT.txt,lesson,lesson,spoken
lessonS1B-016_MAT.txt,1.0589896858123,-0.339292190043873,-0.455966347454611,-0.793603393959965,lessonS1B-016_MAT.txt,lesson,lesson,spoken
lessonS1B-017_MAT.txt,1.20127394456859,-0.742332584727723,-0.063574715341515,-0.200977660225917,lessonS1B-017_MAT.txt,lesson,lesson,spoken
lessonS1B-018_MAT.txt,1.31095781026855,-0.805429890611445,-0.256886036926049,-1.08789780161765,lessonS1B-018_MAT.txt,lesson,lesson,spoken
lessonS1B-019_MAT.txt,1.28327960184373,-0.250275824585833,-0.850379328400039,0.678944682869548,lessonS1B-019_MAT.txt,lesson,lesson,spoken
lessonS1B-020_MAT.txt,1.7821962394711,1.25143928190088,-1.48197003870299,-0.528653674752646,lessonS1B-020_MAT.txt,lesson,lesson,spoken
lettersbW1B-016_MAT.txt,-0.044362684393833,0.85406052110911,0.09469687269856,-0.171581051234457,lettersbW1B-016_MAT.txt,business letters,letters,written
lettersbW1B-017_MAT.txt,-0.478288771810951,0.323124790831741,-0.5046442300073,-0.476155505879051,lettersbW1B-017_MAT.txt,business letters,letters,written
lettersbW1B-018_MAT.txt,-0.863158641904099,1.43670649382839,-0.662601214265401,0.579486847334288,lettersbW1B-018_MAT.txt,business letters,letters,written
lettersbW1B-019_MAT.txt,-0.802491988429314,-0.410981610618633,0.962060762204448,-0.980799585068525,lettersbW1B-019_MAT.txt,business letters,letters,written
lettersbW1B-020_MAT.txt,-0.538726013176735,0.51064782793275,0.161476867187848,-0.372199567109182,lettersbW1B-020_MAT.txt,business letters,letters,written
lettersbW1B-021_MAT.txt,-0.331024456486253,1.71498206574551,0.518172175159392,1.40298597744316,lettersbW1B-021_MAT.txt,business letters,letters,written
lettersbW1B-022_MAT.txt,-0.992140179991571,1.47417043767685,0.367026838624864,0.608902937546998,lettersbW1B-022_MAT.txt,business letters,letters,written
lettersbW1B-023_MAT.txt,-0.365933160207406,0.880632457531829,-0.384678087178235,-0.411196021094933,lettersbW1B-023_MAT.txt,business letters,letters,written
lettersbW1B-024_MAT.txt,0.003455103394978,0.904514933087572,-0.168965074493565,0.73310239826507,lettersbW1B-024_MAT.txt,business letters,letters,written
lettersbW1B-025_MAT.txt,-0.753378264812712,0.573664427150462,1.47906897732664,-0.827663777311145,lettersbW1B-025_MAT.txt,business letters,letters,written
lettersbW1B-026_MAT.txt,-1.05204062459269,0.500006519172955,0.388929221999834,-0.730877953131945,lettersbW1B-026_MAT.txt,business letters,letters,written
lettersbW1B-027_MAT.txt,-0.888246921913811,1.01927071745222,-0.180804589383826,0.323397330598096,lettersbW1B-027_MAT.txt,business letters,letters,written
lettersbW1B-028_MAT.txt,-0.202586342467259,0.755657049162325,-0.494316804641261,-0.415607706340837,lettersbW1B-028_MAT.txt,business letters,letters,written
lettersbW1B-029_MAT.txt,-0.577226508066766,1.25544012785644,-1.22167512762355,-0.729628119622224,lettersbW1B-029_MAT.txt,business letters,letters,written
lettersbW1B-030_MAT.txt,-0.834401544545326,1.34020181035247,0.055082259407397,0.170583489765373,lettersbW1B-030_MAT.txt,business letters,letters,written
letterssW1B-001_MAT.txt,0.257483262542735,-0.665235224933315,0.49813018675068,0.745387989591972,letterssW1B-001_MAT.txt,social letters,letters,written
letterssW1B-002_MAT.txt,-0.518347090897316,-2.07125056598214,0.668271668361727,0.900654987246455,letterssW1B-002_MAT.txt,social letters,letters,written
letterssW1B-003_MAT.txt,0.059594384802228,-1.35108957679933,0.552273456769975,0.190781264492219,letterssW1B-003_MAT.txt,social letters,letters,written
letterssW1B-004_MAT.txt,0.005485675516064,-1.71805993775499,0.088300204629047,-0.532608994257904,letterssW1B-004_MAT.txt,social letters,letters,written
letterssW1B-005_MAT.txt,0.644952481967697,-1.09286744118996,1.30643900531902,-0.073152347837485,letterssW1B-005_MAT.txt,social letters,letters,written
letterssW1B-006_MAT.txt,-0.059826567479536,-1.90140704136822,1.82741910478144,0.359202037628729,letterssW1B-006_MAT.txt,social letters,letters,written
letterssW1B-007_MAT.txt,-0.04428199427428,-0.373979944747692,-0.00801725660373,0.259714648484025,letterssW1B-007_MAT.txt,social letters,letters,written
letterssW1B-008_MAT.txt,0.339639900657353,-0.89086532707921,1.58937339394407,0.177613215467604,letterssW1B-008_MAT.txt,social letters,letters,written
letterssW1B-009_MAT.txt,-0.090907009876669,-0.917803774648147,0.272821920544258,-0.111163732853575,letterssW1B-009_MAT.txt,social letters,letters,written
letterssW1B-010_MAT.txt,0.031326689183288,-0.234867298916335,1.1657608315392,0.103586342549894,letterssW1B-010_MAT.txt,social letters,letters,written
letterssW1B-011_MAT.txt,-0.811083660013145,-0.443013074759204,0.314058722401953,1.72075208857036,letterssW1B-011_MAT.txt,social letters,letters,written
letterssW1B-012_MAT.txt,0.155349818386312,-0.555143589434709,0.532511711689596,-0.341868485889232,letterssW1B-012_MAT.txt,social letters,letters,written
letterssW1B-013_MAT.txt,-0.45707415822916,-0.965216670814359,-0.183971154956038,0.323494417137059,letterssW1B-013_MAT.txt,social letters,letters,written
letterssW1B-014_MAT.txt,-0.061325133526209,-1.81332877342957,1.1789497763407,0.169929758687208,letterssW1B-014_MAT.txt,social letters,letters,written
letterssW1B-015_MAT.txt,0.223082044321967,-0.530401994423406,0.512931228712283,-0.304598764345215,letterssW1B-015_MAT.txt,social letters,letters,written
nonacademicW2B-001_MAT.txt,-1.22222127490209,-0.9704433666304,0.413879367383803,0.555087852463478,nonacademicW2B-001_MAT.txt,non-academic,non-academic,written
nonacademicW2B-002_MAT.txt,0.283968644986884,-0.780696303525244,-0.592089658613893,2.61612777335836,nonacademicW2B-002_MAT.txt,non-academic,non-academic,written
nonacademicW2B-003_MAT.txt,-1.48828735767047,-0.610179505596842,-0.776317578862912,2.42187670793644,nonacademicW2B-003_MAT.txt,non-academic,non-academic,written
nonacademicW2B-004_MAT.txt,-1.14710365355886,-1.45379210673131,-0.005350915812143,-0.342778500235847,nonacademicW2B-004_MAT.txt,non-academic,non-academic,written
nonacademicW2B-005_MAT.txt,-1.17684602985888,-0.921566566325354,-0.577547076005293,0.845451110763196,nonacademicW2B-005_MAT.txt,non-academic,non-academic,written
nonacademicW2B-006_MAT.txt,-1.08429614714338,-0.989552752046862,-0.00310071752068,-0.426119375409193,nonacademicW2B-006_MAT.txt,non-academic,non-academic,written
nonacademicW2B-007_MAT.txt,-1.21445830766996,-0.579036042520022,-0.834627482432741,0.443459900853254,nonacademicW2B-007_MAT.txt,non-academic,non-academic,written
nonacademicW2B-008_MAT.txt,-0.771270884051854,-1.74656708138686,-0.138413389298954,-0.594141798297083,nonacademicW2B-008_MAT.txt,non-academic,non-academic,written
nonacademicW2B-009_MAT.txt,-1.22474713353619,0.689642457290506,-0.969465155833796,0.289565129709215,nonacademicW2B-009_MAT.txt,non-academic,non-academic,written
nonacademicW2B-010_MAT.txt,-0.451631239217065,-0.817114115512211,0.499330010790076,1.01345542357351,nonacademicW2B-010_MAT.txt,non-academic,non-academic,written
nonacademicW2B-011_MAT.txt,-1.03917639668309,-0.877829481998939,-0.395769137440582,-0.44504071688041,nonacademicW2B-011_MAT.txt,non-academic,non-academic,written
nonacademicW2B-012_MAT.txt,-1.23504858527523,-1.99604250319432,-0.050765582135732,-1.05920425993565,nonacademicW2B-012_MAT.txt,non-academic,non-academic,written
nonacademicW2B-013_MAT.txt,-1.49707901070561,0.136898196097236,-0.164035478316717,2.02041431777745,nonacademicW2B-013_MAT.txt,non-academic,non-academic,written
nonacademicW2B-014_MAT.txt,-1.45391628090312,-1.4512192047822,-0.913796700082633,-1.28788644495937,nonacademicW2B-014_MAT.txt,non-academic,non-academic,written
nonacademicW2B-015_MAT.txt,-1.17629737999926,0.751355534172817,-1.0715065138243,-0.922954475492229,nonacademicW2B-015_MAT.txt,non-academic,non-academic,written
nonacademicW2B-016_MAT.txt,-0.234339136407356,0.379663347029431,0.073543128922122,-0.893170149385055,nonacademicW2B-016_MAT.txt,non-academic,non-academic,written
nonacademicW2B-017_MAT.txt,-1.09270319839445,-0.134618828566356,-0.83370098214185,-1.05445107357639,nonacademicW2B-017_MAT.txt,non-academic,non-academic,written
nonacademicW2B-018_MAT.txt,-0.606169570403181,-0.765778410039548,-0.339180340606403,-0.685997621729983,nonacademicW2B-018_MAT.txt,non-academic,non-academic,written
nonacademicW2B-019_MAT.txt,-0.962983885824785,0.321991242879087,0.264155660644535,0.874095412681741,nonacademicW2B-019_MAT.txt,non-academic,non-academic,written
nonacademicW2B-020_MAT.txt,-0.866002861056462,0.754240091073953,-0.661713061194618,0.474729132739078,nonacademicW2B-020_MAT.txt,non-academic,non-academic,written
nonacademicW2B-021_MAT.txt,-0.845516965410147,-0.079915279838511,-0.018848081297225,-0.4396857721095,nonacademicW2B-021_MAT.txt,non-academic,non-academic,written
nonacademicW2B-022_MAT.txt,-0.980836385424187,-1.70227078485584,0.066183810258637,-1.45783871734269,nonacademicW2B-022_MAT.txt,non-academic,non-academic,written
nonacademicW2B-023_MAT.txt,-0.738444372760015,-0.694735904223744,0.545024827977249,-1.43799724888052,nonacademicW2B-023_MAT.txt,non-academic,non-academic,written
nonacademicW2B-024_MAT.txt,-0.912046422778592,-0.574387520184071,0.259037354963969,-0.923809398484288,nonacademicW2B-024_MAT.txt,non-academic,non-academic,written
nonacademicW2B-025_MAT.txt,-1.30083811070057,-0.999686991148565,0.009173363764218,0.596476630304554,nonacademicW2B-025_MAT.txt,non-academic,non-academic,written
nonacademicW2B-026_MAT.txt,-0.908499855724847,-1.54592366624809,-0.094254552255676,-0.835865070052335,nonacademicW2B-026_MAT.txt,non-academic,non-academic,written
nonacademicW2B-027_MAT.txt,-1.04798069495079,-0.351231318193846,-0.5325353178369,0.402186897798004,nonacademicW2B-027_MAT.txt,non-academic,non-academic,written
nonacademicW2B-028_MAT.txt,-1.07174700178739,0.047554766689299,-0.671196627537606,1.01964210828347,nonacademicW2B-028_MAT.txt,non-academic,non-academic,written
nonacademicW2B-029_MAT.txt,-0.885700130979854,-1.82031718854203,-0.118831668900484,-1.09009905399687,nonacademicW2B-029_MAT.txt,non-academic,non-academic,written
nonacademicW2B-030_MAT.txt,-1.06933098138713,0.697240748923672,-0.084124925997848,0.513689399278606,nonacademicW2B-030_MAT.txt,non-academic,non-academic,written
nonacademicW2B-031_MAT.txt,-0.701547188668012,-0.249970704749881,-1.3084159140508,-1.07202395293406,nonacademicW2B-031_MAT.txt,non-academic,non-academic,written
nonacademicW2B-032_MAT.txt,-0.309348906981727,0.157465334205693,-0.54951527854143,-1.05328258892737,nonacademicW2B-032_MAT.txt,non-academic,non-academic,written
nonacademicW2B-033_MAT.txt,-0.315359036338361,0.13400058731037,-0.541504248170685,0.068207699271376,nonacademicW2B-033_MAT.txt,non-academic,non-academic,written
nonacademicW2B-034_MAT.txt,-0.844430682419756,-0.563292777543857,-1.01459908945653,0.191304659528876,nonacademicW2B-034_MAT.txt,non-academic,non-academic,written
nonacademicW2B-035_MAT.txt,-0.759373590274976,-0.197044734435978,0.298775486453634,-1.29663099064714,nonacademicW2B-035_MAT.txt,non-academic,non-academic,written
nonacademicW2B-036_MAT.txt,-0.488846154794487,-0.92337849208605,0.160359348042076,-1.1984561204675,nonacademicW2B-036_MAT.txt,non-academic,non-academic,written
nonacademicW2B-037_MAT.txt,-1.01239733990062,0.144408151350276,-1.33721774100999,-1.10814985414231,nonacademicW2B-037_MAT.txt,non-academic,non-academic,written
nonacademicW2B-038_MAT.txt,-1.26483008415533,-0.053379989965593,-1.14307845759841,-0.907512016030841,nonacademicW2B-038_MAT.txt,non-academic,non-academic,written
nonacademicW2B-039_MAT.txt,-1.35782667331355,0.738136848359257,-0.323989705738273,0.986589986631785,nonacademicW2B-039_MAT.txt,non-academic,non-academic,written
nonacademicW2B-040_MAT.txt,-1.259040412762,-0.240005679465113,-0.230632910157097,-0.260553296884434,nonacademicW2B-040_MAT.txt,non-academic,non-academic,written
opinionsocc_2012_4527764_MAT.txt,-0.413527588828411,-0.752391703319638,1.98440708254068,3.12434790247177,opinionsocc_2012_4527764_MAT.txt,opinion,opinion,written
opinionsocc_2013_10374471_MAT.txt,-0.551410411645997,0.062041878194686,0.511522556313628,-1.19330134557652,opinionsocc_2013_10374471_MAT.txt,opinion,opinion,written
opinionsocc_2013_11165072_MAT.txt,-0.795038422473982,-0.411006523692958,1.41669022020506,-0.854842413052552,opinionsocc_2013_11165072_MAT.txt,opinion,opinion,written
opinionsocc_2013_11717795_MAT.txt,-0.670560933573727,0.25188755744525,1.11800829815159,-0.326146171231841,opinionsocc_2013_11717795_MAT.txt,opinion,opinion,written
opinionsocc_2013_11953755_MAT.txt,-0.646912824425348,-0.446095887013164,-0.850910316854254,-0.976978768244717,opinionsocc_2013_11953755_MAT.txt,opinion,opinion,written
opinionsocc_2013_12757741_MAT.txt,-0.609793629290143,0.325943191159444,0.282594895243035,1.84132416883661,opinionsocc_2013_12757741_MAT.txt,opinion,opinion,written
opinionsocc_2013_13041881_MAT.txt,-0.924060506046769,0.692362553682267,1.65547875373069,-1.05211786872171,opinionsocc_2013_13041881_MAT.txt,opinion,opinion,written
opinionsocc_2013_13246177_MAT.txt,-1.2027991769323,-0.392421521445981,-0.405006965965047,1.38118364946047,opinionsocc_2013_13246177_MAT.txt,opinion,opinion,written
opinionsocc_2013_13480928_MAT.txt,-1.33957932978277,0.479057532085786,-1.06872491644454,-0.408502358530499,opinionsocc_2013_13480928_MAT.txt,opinion,opinion,written
opinionsocc_2013_13636119_MAT.txt,-0.748312762389677,1.09390492279691,-0.943468379676002,-0.436948172416801,opinionsocc_2013_13636119_MAT.txt,opinion,opinion,written
opinionsocc_2013_13702405_MAT.txt,-0.581243619169163,-1.26610780061358,1.28988676093816,-1.20554583970112,opinionsocc_2013_13702405_MAT.txt,opinion,opinion,written
opinionsocc_2013_13936793_MAT.txt,-1.29794411406951,-0.037870422786423,0.371139240549042,-0.343493442727902,opinionsocc_2013_13936793_MAT.txt,opinion,opinion,written
opinionsocc_2013_14057220_MAT.txt,-0.555100290702261,-0.199156787755464,0.721075663207164,0.583415161765625,opinionsocc_2013_14057220_MAT.txt,opinion,opinion,written
opinionsocc_2013_14438334_MAT.txt,-0.160266701308376,0.569311046262204,0.432648737488028,0.289120224065308,opinionsocc_2013_14438334_MAT.txt,opinion,opinion,written
opinionsocc_2013_14654368_MAT.txt,-0.982337059979205,0.279247129588317,0.502600558220216,1.04500038917838,opinionsocc_2013_14654368_MAT.txt,opinion,opinion,written
opinionsocc_2013_15551439_MAT.txt,-0.579891048676896,0.289984827470159,-0.5226019225833,2.94372359332504,opinionsocc_2013_15551439_MAT.txt,opinion,opinion,written
opinionsocc_2013_7261247_MAT.txt,0.186138808624675,0.615917961530726,1.27068560893646,-0.730999245777301,opinionsocc_2013_7261247_MAT.txt,opinion,opinion,written
opinionsocc_2013_8028220_MAT.txt,-0.66352722758483,-0.110939226726072,0.539058591450171,-0.694916664691405,opinionsocc_2013_8028220_MAT.txt,opinion,opinion,written
opinionsocc_2013_8131320_MAT.txt,-0.834382391800982,-1.00145900533158,-0.258805419843857,-0.398799424074628,opinionsocc_2013_8131320_MAT.txt,opinion,opinion,written
opinionsocc_2013_9980674_MAT.txt,-0.293051903238398,1.09072222679538,0.706142160320327,-0.612136758097881,opinionsocc_2013_9980674_MAT.txt,opinion,opinion,written
opinionsocc_2014_17174267_MAT.txt,-0.741828307344387,-1.26032294020259,0.533789528319864,-0.867724884189236,opinionsocc_2014_17174267_MAT.txt,opinion,opinion,written
opinionsocc_2014_17497359_MAT.txt,-0.864150440252455,-1.15651716514893,2.0389338820134,0.788692170341423,opinionsocc_2014_17497359_MAT.txt,opinion,opinion,written
opinionsocc_2014_18056398_MAT.txt,-0.84411490493287,0.146017192271328,-0.682992330988431,0.518264783739061,opinionsocc_2014_18056398_MAT.txt,opinion,opinion,written
opinionsocc_2014_18209186_MAT.txt,-1.1548340096297,-0.134254045812755,-0.521131803946527,0.697306717455705,opinionsocc_2014_18209186_MAT.txt,opinion,opinion,written
opinionsocc_2014_18535432_MAT.txt,-1.49280527915373,0.122597700551811,-0.200435181514194,0.77272894640427,opinionsocc_2014_18535432_MAT.txt,opinion,opinion,written
opinionsocc_2014_19286962_MAT.txt,-0.650207236139847,0.494967883655994,0.000739136543809,-0.162936598267251,opinionsocc_2014_19286962_MAT.txt,opinion,opinion,written
opinionsocc_2014_19453027_MAT.txt,-1.08114856138949,-1.19622043923209,1.57707181245416,-0.380242891133243,opinionsocc_2014_19453027_MAT.txt,opinion,opinion,written
opinionsocc_2014_19472467_MAT.txt,-0.792035521152194,-0.631433148623872,0.571579231676811,-0.536927251115543,opinionsocc_2014_19472467_MAT.txt,opinion,opinion,written
opinionsocc_2014_19533911_MAT.txt,-1.30504451829314,-1.0666043730879,-0.260740044554013,1.64079868747193,opinionsocc_2014_19533911_MAT.txt,opinion,opinion,written
opinionsocc_2014_19653109_MAT.txt,-1.09245091507338,0.16575519161189,0.485839804610788,-0.719618232133695,opinionsocc_2014_19653109_MAT.txt,opinion,opinion,written
opinionsocc_2014_20274739_MAT.txt,-1.45367265825516,0.239233767606757,0.210686201006278,-0.154753013711539,opinionsocc_2014_20274739_MAT.txt,opinion,opinion,written
opinionsocc_2014_20335529_MAT.txt,-0.920115876997806,-0.30238388698505,0.900062432470533,2.18073380558803,opinionsocc_2014_20335529_MAT.txt,opinion,opinion,written
opinionsocc_2014_20584451_MAT.txt,-0.399533416231126,0.017644313842391,0.34207257973776,-1.09517509133319,opinionsocc_2014_20584451_MAT.txt,opinion,opinion,written
opinionsocc_2014_20704953_MAT.txt,-1.06036537376305,-0.127844810599745,-0.680294107356165,0.927472874648118,opinionsocc_2014_20704953_MAT.txt,opinion,opinion,written
opinionsocc_2014_21005170_MAT.txt,-0.717815508871935,0.44058424231233,-0.231804787284928,-0.853836463126453,opinionsocc_2014_21005170_MAT.txt,opinion,opinion,written
opinionsocc_2014_21487620_MAT.txt,-0.977697158139397,-0.282783690101543,0.655136595918242,-1.45858914521803,opinionsocc_2014_21487620_MAT.txt,opinion,opinion,written
opinionsocc_2014_21834658_MAT.txt,-0.390153118991112,0.643103570908363,-0.398099708311955,-0.391115580200773,opinionsocc_2014_21834658_MAT.txt,opinion,opinion,written
opinionsocc_2014_22232143_MAT.txt,-0.896074238815247,-0.943245092515069,1.38205955585981,1.56334212383126,opinionsocc_2014_22232143_MAT.txt,opinion,opinion,written
opinionsocc_2015_22423565_MAT.txt,-0.744528009502318,0.392011211341977,1.4193602270884,-0.615029707563427,opinionsocc_2015_22423565_MAT.txt,opinion,opinion,written
opinionsocc_2015_22660102_MAT.txt,-0.725944350194103,1.31533736648965,-0.382582366577948,-0.583135860778623,opinionsocc_2015_22660102_MAT.txt,opinion,opinion,written
opinionsocc_2015_22964833_MAT.txt,-1.01793699922273,-0.550205527449381,0.543464497219044,0.240542943495797,opinionsocc_2015_22964833_MAT.txt,opinion,opinion,written
opinionsocc_2015_23044006_MAT.txt,-1.07484279491535,-1.09578434618944,-0.454285713821555,1.00479425167386,opinionsocc_2015_23044006_MAT.txt,opinion,opinion,written
opinionsocc_2015_23440363_MAT.txt,-1.18271821650443,-0.190161883592594,0.90789221938394,-0.070122283374675,opinionsocc_2015_23440363_MAT.txt,opinion,opinion,written
opinionsocc_2015_24134911_MAT.txt,-0.726669255659576,-0.442529936652232,0.881365679193267,0.33528736776545,opinionsocc_2015_24134911_MAT.txt,opinion,opinion,written
opinionsocc_2015_24150908_MAT.txt,-0.823171030173844,-0.216205049945872,0.421555713207557,1.13005713511566,opinionsocc_2015_24150908_MAT.txt,opinion,opinion,written
opinionsocc_2015_24454132_MAT.txt,-0.825712712141885,-0.631274463133423,0.737541663929701,2.49416272461524,opinionsocc_2015_24454132_MAT.txt,opinion,opinion,written
opinionsocc_2015_24729955_MAT.txt,-0.858885525893766,-0.102006079563779,1.03661006453264,0.62030189331478,opinionsocc_2015_24729955_MAT.txt,opinion,opinion,written
opinionsocc_2015_24939832_MAT.txt,-0.308174778691163,-1.30121908863675,1.23637422441628,1.53280794683742,opinionsocc_2015_24939832_MAT.txt,opinion,opinion,written
opinionsocc_2015_25249936_MAT.txt,-0.929375956304736,-1.72041748038611,2.74850873392715,-0.424590180395722,opinionsocc_2015_25249936_MAT.txt,opinion,opinion,written
opinionsocc_2015_25873126_MAT.txt,-0.924292373396023,-0.587977540733278,0.985693741625854,0.227960496970132,opinionsocc_2015_25873126_MAT.txt,opinion,opinion,written
opinionsocc_2015_25991966_MAT.txt,-1.26457642972335,-0.050680427627917,-0.339979385730393,-0.694273804277519,opinionsocc_2015_25991966_MAT.txt,opinion,opinion,written
opinionsocc_2015_26135186_MAT.txt,-0.480505031233206,0.162062551188629,0.862214206396597,0.084103383934442,opinionsocc_2015_26135186_MAT.txt,opinion,opinion,written
opinionsocc_2015_26181565_MAT.txt,-0.976581310124899,-0.212804260072053,2.36419190131989,0.741586111284909,opinionsocc_2015_26181565_MAT.txt,opinion,opinion,written
opinionsocc_2015_26710825_MAT.txt,-1.4385296803538,-1.03431541880285,0.52835173142762,0.843478913698866,opinionsocc_2015_26710825_MAT.txt,opinion,opinion,written
opinionsocc_2015_26749675_MAT.txt,-1.35756161157385,-0.018498149687604,0.120040393729567,-0.564788388277913,opinionsocc_2015_26749675_MAT.txt,opinion,opinion,written
opinionsocc_2015_26812437_MAT.txt,-1.07289697715004,-0.831735517376065,0.832715355168732,-0.49385893062154,opinionsocc_2015_26812437_MAT.txt,opinion,opinion,written
opinionsocc_2015_26904315_MAT.txt,-1.16879680943255,-0.133330832755326,0.756406880128758,0.490865084714277,opinionsocc_2015_26904315_MAT.txt,opinion,opinion,written
opinionsocc_2015_27049525_MAT.txt,-1.10823842224549,0.722526279660385,0.493029515478448,-0.3570878775332,opinionsocc_2015_27049525_MAT.txt,opinion,opinion,written
opinionsocc_2015_27255554_MAT.txt,-1.03952385331649,0.668728176018554,-0.232111918436917,-0.942718208610112,opinionsocc_2015_27255554_MAT.txt,opinion,opinion,written
opinionsocc_2015_27517231_MAT.txt,-0.963410715731558,-0.728054837382549,0.23063968559952,0.541074664772925,opinionsocc_2015_27517231_MAT.txt,opinion,opinion,written
opinionsocc_2015_27535617_MAT.txt,-0.957494832439375,-0.537636383844026,0.056206316622141,0.539703293480268,opinionsocc_2015_27535617_MAT.txt,opinion,opinion,written
opinionsocc_2015_27743898_MAT.txt,-0.724006057083354,0.210226683738892,0.508247062047918,-0.679171188967147,opinionsocc_2015_27743898_MAT.txt,opinion,opinion,written
opinionsocc_2016_29030490_MAT.txt,-0.768464323810405,-0.279376550773483,0.551152956981116,0.05058995349747,opinionsocc_2016_29030490_MAT.txt,opinion,opinion,written
opinionsocc_2016_29069906_MAT.txt,-0.881227212041583,-0.628248064383386,2.67640093676967,-0.187891190164293,opinionsocc_2016_29069906_MAT.txt,opinion,opinion,written
opinionsocc_2016_29226322_MAT.txt,-0.373307862894698,-0.201847595652044,0.107395709419942,-0.899872856155446,opinionsocc_2016_29226322_MAT.txt,opinion,opinion,written
opinionsocc_2016_29282579_MAT.txt,-0.982616895611679,0.237538135227177,0.772822584435726,-0.536883327161962,opinionsocc_2016_29282579_MAT.txt,opinion,opinion,written
opinionsocc_2016_29661863_MAT.txt,-0.884280323017143,-0.640511943182923,-0.557548227126367,0.079897904331966,opinionsocc_2016_29661863_MAT.txt,opinion,opinion,written
opinionsocc_2016_30447388_MAT.txt,-0.818545474130781,-0.8178660163896,0.846710981002408,-0.278446575209725,opinionsocc_2016_30447388_MAT.txt,opinion,opinion,written
opinionsocc_2016_30716360_MAT.txt,-1.1372703628474,-0.795009227080201,0.606897515615264,-0.24638845505357,opinionsocc_2016_30716360_MAT.txt,opinion,opinion,written
opinionsocc_2016_30726665_MAT.txt,-0.239079567700182,0.035069317351502,0.565083923308469,-0.34658196175704,opinionsocc_2016_30726665_MAT.txt,opinion,opinion,written
opinionsocc_2016_31388410_MAT.txt,-0.615501267980888,-0.873319595042325,2.34216901039001,0.597063254798331,opinionsocc_2016_31388410_MAT.txt,opinion,opinion,written
opinionsocc_2016_31520824_MAT.txt,-0.856884122933922,-0.226522408934401,-0.209408281692846,0.133184141046968,opinionsocc_2016_31520824_MAT.txt,opinion,opinion,written
opinionsocc_2016_31691976_MAT.txt,-0.409508880649714,1.58583076454661,2.15175750586082,-0.222779946558675,opinionsocc_2016_31691976_MAT.txt,opinion,opinion,written
opinionsocc_2016_32022717_MAT.txt,-0.350407009792896,0.448957990964169,1.10236471895013,-0.969369409450988,opinionsocc_2016_32022717_MAT.txt,opinion,opinion,written
opinionsocc_2016_32249992_MAT.txt,-1.30972930131333,-0.085986194680005,0.229763552353869,-0.139610541198022,opinionsocc_2016_32249992_MAT.txt,opinion,opinion,written
opinionsocc_2016_32293466_MAT.txt,-0.555450844779713,0.459421256460973,1.35640567182004,-0.662319093887824,opinionsocc_2016_32293466_MAT.txt,opinion,opinion,written
opinionsocc_2016_32696265_MAT.txt,-0.352759996743478,0.025477723409449,0.942086767769219,0.993723926781375,opinionsocc_2016_32696265_MAT.txt,opinion,opinion,written
opinionsocc_2016_32826565_MAT.txt,-0.841399969401116,0.029409896672711,-0.88688744687166,-0.084842068026486,opinionsocc_2016_32826565_MAT.txt,opinion,opinion,written
opinionsocc_2016_32836823_MAT.txt,-1.48538383389232,0.208249993210889,0.746273252581648,0.838482375390171,opinionsocc_2016_32836823_MAT.txt,opinion,opinion,written
opinionsocc_2016_33053462_MAT.txt,-0.720972846649743,-0.540979204150443,0.075138371342577,-0.555066645097618,opinionsocc_2016_33053462_MAT.txt,opinion,opinion,written
parliamentS1B-051_MAT.txt,-0.174362290863646,2.10192288452055,0.403479691541588,-0.283898366996601,parliamentS1B-051_MAT.txt,parliamentary debate,debate,spoken
parliamentS1B-052_MAT.txt,0.082566439943682,2.44472888982147,-0.652266139366947,-0.061302635272933,parliamentS1B-052_MAT.txt,parliamentary debate,debate,spoken
